A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
537,1.3398069523,1.0393607219,0.7923215852,0.6244675621,0.5796456111,0.5913508936,0.673633604,0.8141850431,0.965524099,0.9704359378,0.8082183029,0.6440523212,0.5757157651,0.5760876505,0.614301695,0.7762097005,1.0013697464,1.268569767,0.518401222,0.3575140952,0.233603031,0.1576187054,0.2370613083,0.3512287057,0.4816516887,0.3403275467,0.2168677279,0.1761014948,0.2225218574,0.3600213211,0.4351158404,0.149243502,0.0563001587,0.1532089156,0.398424895,0.1483799837,0.02069635,0.1388353362,0.3337186157,0.4031128874,0.3839615483,0.391855667,0.391855667,0.5477613522,1.7625863585,0.5692577612,1.8317574986,0.5500840256,1.7700602564,0.5509525037,1.772854845,0.6269889729,2.017524979,2.0267500049,1.8080338449,1.771517807,1.8721625025,1.781056818,54,17,0.9491531132,54,19,0.9360557005,47,22,0.8836833897,43,20,0.8852495958,8.00757011737541E-05,0.0001079612,0.0001377077,0.0001438474,0.0001088845,0.000058931,3.53887095860937E-06,-4.044222717551E-05,-7.59182024242794E-05,6.28118075113685E-05,0.0001541731,0.0001934509,0.0001704668,0.0001268554,7.52753639231749E-05,4.29200825123888E-05,2.35523035047219E-05,-2.74608854013564E-05,-2.46031655172272E-05,-0.000020999,-1.83292011288185E-05,-1.55459041400686E-05,-0.000011755,-8.73755444588614E-06,-1.21348449518087E-05,-1.57338792545382E-05,-1.86929188041796E-05,-2.1514695077308E-05,-2.47562767639504E-05,-2.62295993760515E-05,-0.000020999,-1.83292011288185E-05,-1.57338792545382E-05,-1.04286358965024E-05,-1.55459041400686E-05,-1.83292011288185E-05,-2.11716621449959E-05,3
538,1.4347599336,1.1523674355,0.9180254007,0.7492338237,0.6780779104,0.6852469408,0.7464637409,0.8166050005,0.9452223206,0.98630805,0.8274608053,0.7288211595,0.6546420793,0.6039109057,0.660940742,0.8204985619,1.0588243974,1.3409120987,0.4947402088,0.3835843301,0.3139857647,0.2475847423,0.3234849543,0.3966555177,0.5054678189,0.3830300172,0.2560227468,0.195834666,0.2350377616,0.3600110956,0.4025046412,0.1900533062,0.1343879816,0.2045898489,0.4122835073,0.1652351855,0.0145764232,0.1339921399,0.4433246041,0.3599280216,0.3399320204,0.3661290425,0.3463862736,0.5104678032,2.3115011055,0.4823432314,2.1841473754,0.4506922687,2.0408254364,0.48057388,2.1761353955,0.5804839928,2.6285485246,2.3733137226,1.9805925328,1.9261026049,2.0967991138,2.17397798,48,25,0.8536583854,48,18,0.9270248109,49,22,0.8935420114,46,20,0.9005354425,9.55847396447769E-05,0.0001186522,0.000135315,0.0001275637,8.77088868681526E-05,3.94935971604321E-05,-9.55685872846074E-06,-4.99547117164439E-05,-8.7625186326115E-05,8.32463795097208E-05,0.0001680288,0.000206202,0.0001896706,0.0001288015,7.42577961056471E-05,4.00638510078751E-05,0.000020454,-2.99311468935214E-05,-2.78121947525632E-05,-2.48082992763481E-05,-2.26815825872692E-05,-2.01012936135931E-05,-1.67130874987693E-05,-1.41868939423349E-05,-1.68932474515933E-05,-2.01012936135931E-05,-2.28492389733351E-05,-2.51243987859891E-05,-2.78121947525632E-05,-2.87728301760014E-05,-2.48082992763481E-05,-2.26815825872692E-05,-2.02766157261163E-05,-1.58110547854282E-05,-2.01012936135931E-05,-2.26815825872692E-05,-2.49667486468748E-05,3
539,1.1834329588,0.9493012578,0.7790903333,0.6747891613,0.6594445367,0.6664584309,0.6878278025,0.7599251893,0.9104920464,0.9405243339,0.7920768029,0.6946550448,0.6230807161,0.5546039459,0.5415615539,0.640979194,0.8250367765,1.0544217002,0.5251004154,0.3697568194,0.2016656299,0.0999687646,0.1944828591,0.3319772541,0.474924703,0.3424730737,0.2180360798,0.1666146077,0.2298134316,0.3793913766,0.4665952772,0.1636728828,0.0333229215,0.1580644956,0.4085456773,0.1520215639,0.0416536519,0.1699142272,0.2665833724,0.1676003808,0.1659159121,0.1855953676,0.1623959466,0.5098979301,2.5615325296,0.4459739476,2.2404028468,0.4174775105,2.0972476265,0.4533836066,2.2776261444,0.5650253442,2.838471611,2.3714147714,2.0489554077,2.0331331214,2.2935952268,2.4234378938,60,12,0.9797958971,60,20,0.9428090416,47,20,0.9049434178,44,20,0.8907235428,7.06412012394154E-05,9.24510553236522E-05,0.0001081046,0.0001052826,8.16611772927573E-05,4.83923937749312E-05,0.00000941,-3.2232070910556E-05,-6.243325930439E-05,3.08890679559495E-05,9.54394168822956E-05,0.000139616,0.0001516043,0.0001260398,8.10068548521057E-05,4.61930551130933E-05,0.000024725,-2.1817239205154E-05,-1.91774800100765E-05,-1.55442251236561E-05,-1.24046602670583E-05,-9.48516280236003E-06,-5.8521229621067E-06,-0.000002648,-5.68058074403564E-06,-9.13855334860515E-06,-1.24046602670583E-05,-0.000015704,-1.91774800100765E-05,-2.09383206757045E-05,-1.55442251236561E-05,-1.24046602670583E-05,-9.31189361202462E-06,-0.000003981,-9.31189361202462E-06,-1.24046602670583E-05,-0.000015704,3
540,1.3582987865,1.0536843928,0.7914073126,0.5747448077,0.4735914276,0.4930078341,0.549593965,0.6477857096,0.8073575985,0.8424541542,0.6831341577,0.5957403641,0.508636073,0.4763379353,0.5715142288,0.7801613565,1.0623548744,1.3788077908,0.4863046093,0.3715156816,0.2220772311,0.1470692195,0.2338901349,0.3801372018,0.5137398481,0.4020859597,0.2849829532,0.2476959982,0.290105008,0.3979834711,0.4311745154,0.1567641138,0.0494031027,0.1740630048,0.4403484412,0.1764639873,0.1009131845,0.1764639873,0.3945854711,0.3874325104,0.3879687494,0.3870044511,0.4073182424,0.5743789775,1.9711978376,0.5752237416,1.9740969641,0.5066155026,1.7386419462,0.511385357,1.7550114984,0.5830095291,2.0008168267,1.9509966383,1.7697565357,1.795615338,1.8996906321,1.8250804557,54,16,0.955096071,54,27,0.8660254038,41,17,0.9099882003,42,21,0.8660254038,7.16450676375679E-05,9.83769186558602E-05,0.0001326303,0.0001574526,0.0001242407,5.72562282792506E-05,-3.89735764816219E-06,-5.71294149275801E-05,-9.29629255382748E-05,8.41230510711356E-05,0.0001895056,0.0002089427,0.0001545558,8.59565517568662E-05,4.17926830084485E-05,1.94583815491147E-05,6.8206940678141E-06,-2.30303493877501E-05,-2.1449570449037E-05,-1.87207852866088E-05,-1.66461976987991E-05,-1.4469398018449E-05,-1.13857178392286E-05,-8.99386951131747E-06,-1.13857178392286E-05,-1.4469398018449E-05,-1.67792687199886E-05,-1.90952462633645E-05,-2.15601890998159E-05,-2.2418600364758E-05,-1.88461653712824E-05,-1.65127261872512E-05,-1.4330887789733E-05,-1.01166655617997E-05,-1.4469398018449E-05,-1.67792687199886E-05,-0.000018971,3
541,1.7990290719,1.4579853904,1.1210032042,0.8300811649,0.5991204749,0.4897963033,0.6064419744,0.8079748488,0.9766424553,0.9526530378,0.7907035956,0.6262703509,0.5458496071,0.6496837263,0.8611278924,1.1364425374,1.4489541557,1.7988089052,0.5000848632,0.348455588,0.1893987915,0.0638261756,0.1978725825,0.3612120469,0.4999717091,0.4143242596,0.3575911766,0.3299401052,0.347317107,0.401423291,0.4154153062,0.1489277431,0.0212753919,0.1599196358,0.4150064999,0.1902928899,0.1170146553,0.1770465454,0.3937384761,0.3666936212,0.3463862736,0.3395030503,0.3395030503,0.5358965627,2.9068883707,0.4966903658,2.6942203936,0.4244148311,2.3021728866,0.4294487507,2.3294786087,0.5298940318,2.8743285661,2.5136946673,2.1453679973,2.1418974617,2.5509075977,2.7837986687,47,6,0.9918180443,47,31,0.7516392227,49,23,0.8829921491,48,22,0.8887803753,6.83097902889438E-05,9.00809215484567E-05,0.0001217306,0.0001601521,0.0001825384,0.0001310152,1.39587233204717E-05,-5.64666793582251E-05,-0.0001063019,0.0001185487,0.0002577306,0.0002427733,0.0001437778,7.967538781621E-05,4.28906239244707E-05,2.37893539739826E-05,1.25820938534576E-05,-2.561346874252E-05,-2.3544505669648E-05,-0.00002082,-1.85535301458523E-05,-1.60223731176172E-05,-1.29048441415834E-05,-1.04662130739012E-05,-1.27305171946389E-05,-1.56790950730754E-05,-1.83876570730245E-05,-2.09773748801691E-05,-2.3544505669648E-05,-2.45348255296143E-05,-0.00002082,-1.85535301458523E-05,-1.60223731176172E-05,-1.18586855949546E-05,-1.58508692399859E-05,-1.85535301458523E-05,-0.00002082,3
542,1.3875679388,1.0923952019,0.8163111304,0.6109632359,0.4960825976,0.4883649138,0.5776124465,0.6969015815,0.8687982916,0.85948051,0.6978489418,0.5866913911,0.5076831445,0.5275465787,0.6207521431,0.800528358,1.0530953553,1.3496741394,0.5001444997,0.3425649294,0.2293588892,0.1635755411,0.2472075442,0.3628189974,0.4998967603,0.3595034242,0.2249966737,0.1817506012,0.2199858102,0.3580071653,0.4090398128,0.1350958466,0.0454376503,0.1552877817,0.4090398128,0.1456841895,0.0272625902,0.1285170826,0.3453261422,0.377291339,0.358426772,0.3703703704,0.3703703704,0.543845075,1.4489815428,0.5961802602,1.5884196307,0.6002719085,1.5993211229,0.6343876817,1.6902167255,0.697120178,1.8573566582,1.7724820121,1.6232454562,1.5429076969,1.4917567944,1.3484656812,55,18,0.9449299244,55,20,0.9315409787,46,21,0.8897122578,44,20,0.8907235428,7.46253506417721E-05,9.95743186587732E-05,0.0001328859,0.0001518454,0.0001289096,7.10797288297673E-05,6.10993438300772E-06,-4.56413555595695E-05,-8.98345204838942E-05,9.83139075955938E-05,0.0001868262,0.0002061757,0.0001570748,0.0001017031,5.6639349722063E-05,3.13492117495874E-05,1.64408770904828E-05,-2.5066501183599E-05,-2.24424684289059E-05,-1.93245839185694E-05,-1.70855587892698E-05,-1.44203893259665E-05,-1.08407271831838E-05,-0.000007787,-1.08407271831838E-05,-1.42512412289924E-05,-1.70855587892698E-05,-1.94801862291347E-05,-2.25822896317133E-05,-0.000023801,-1.93245839185694E-05,-1.70855587892698E-05,-1.44203893259665E-05,-9.47673619796162E-06,-1.44203893259665E-05,-1.70855587892698E-05,-1.93245839185694E-05,3
543,1.224061525,0.9478585861,0.7244498182,0.5495090978,0.4575408442,0.4653120086,0.5625301182,0.7213318586,0.8992707774,0.8665083332,0.7176295321,0.5806336552,0.4791963311,0.4405819152,0.5041322314,0.6811541971,0.9153055798,1.1891927343,0.4876033058,0.3608079331,0.2297758475,0.1652892562,0.2363694156,0.3714414059,0.5123966942,0.4448246823,0.3844530033,0.3640118272,0.3821364635,0.4247966042,0.4298315248,0.1673426176,0.0826446281,0.171972331,0.4462809917,0.2595093962,0.2155108233,0.2498548175,0.5291838213,0.363131544,0.3445445549,0.3513101243,0.3517963669,0.6182486595,1.7001838136,0.6244102711,1.7171282456,0.5936792329,1.6326178905,0.5883325151,1.6179144164,0.6182486595,1.7001838136,1.7131373619,1.6397326056,1.6397326056,1.6702067172,1.6412082915,60,20,0.9428090416,60,44,0.6798692685,44,20,0.8907235428,46,21,0.8897122578,6.63057148593956E-05,8.6835569986721E-05,0.0001063087,0.0001089039,7.75334999166329E-05,2.25081039030989E-05,-0.000029692,-5.82860700879768E-05,-7.27552802367575E-05,7.95048567879924E-05,0.0001957313,0.000196156,0.0001221252,6.40856282208553E-05,2.85485084473613E-05,1.11627176328677E-05,2.00483582306659E-06,-2.4517675606802E-05,-2.29268209255443E-05,-2.0395172654742E-05,-1.83635583087347E-05,-0.000016185,-1.28254609460257E-05,-1.01087474741981E-05,-1.25531628056033E-05,-1.5789142950138E-05,-1.811391377355E-05,-2.0395172654742E-05,-2.29268209255443E-05,-2.39324850019429E-05,-2.0395172654742E-05,-1.83635583087347E-05,-0.000016185,-1.11920601944094E-05,-1.5921392846605E-05,-1.811391377355E-05,-2.0395172654742E-05,3
544,1.4181736476,1.1320267382,0.8682248747,0.654878599,0.5137290393,0.4559797427,0.5150918245,0.672401451,0.8427740155,0.8690319297,0.6850389409,0.5137290393,0.4559797427,0.5240602783,0.6663641926,0.8720162677,1.1242408664,1.4009422455,0.5092950454,0.3437812779,0.1863374613,0.099896854,0.1991735502,0.341856665,0.4907389757,0.3561535635,0.2511827691,0.218145889,0.2544450197,0.3736694609,0.4277006372,0.1389207295,0.0272445966,0.1543860471,0.4087698417,0.1554507911,0.0363261287,0.1409832921,0.3179833361,0.3384091034,0.3201549767,0.3324253757,0.3339561223,0.6093350344,2.0294322554,0.5259510006,1.7517159939,0.4646525731,1.5475573637,0.4674366158,1.5568298095,0.5558864606,1.8514181031,1.9923094386,1.5423606149,1.5215169458,1.735327101,2.0509326753,55,11,0.9797958971,55,24,0.8997704023,48,15,0.9499177596,49,14,0.9583148475,6.84704400724403E-05,9.14684902003797E-05,0.0001206079,0.000146574,0.0001454298,0.0001020405,2.13138696144379E-05,-4.69736226278823E-05,-8.8946664999564E-05,5.36920672630133E-05,0.0001986866,0.0002286749,0.0001640374,0.0001070413,6.6551704474579E-05,4.21387549940399E-05,2.65208497519236E-05,-2.27329317211623E-05,-1.9948919230622E-05,-1.63271675169943E-05,-1.36752716466759E-05,-1.07475738113194E-05,-7.04165672699887E-06,-3.75915287393718E-06,-6.85707863434671E-06,-1.03775585493459E-05,-1.3494660933792E-05,-1.64994664766974E-05,-1.9948919230622E-05,-2.14586824443227E-05,-1.63271675169943E-05,-1.36752716466759E-05,-1.05626330484924E-05,-5.3882757133859E-06,-1.05626330484924E-05,-1.36752716466759E-05,-1.63271675169943E-05,3
545,1.5445650822,1.2159068884,0.9205380493,0.676494155,0.513827282,0.4895206686,0.5846378244,0.7367615299,0.8939106289,0.8853438418,0.7257074274,0.5806741324,0.5029244729,0.5233574326,0.6693556241,0.9069910664,1.2023840828,1.5131753927,0.5001616367,0.3526213286,0.2252019879,0.1441707994,0.2191733367,0.3498597542,0.4998845132,0.3739805234,0.2852817577,0.2595074389,0.2885017441,0.3874473815,0.4233376674,0.1519693661,0.0384455465,0.1463962796,0.4134013701,0.155276703,0.076891093,0.1590967576,0.4036782383,0.3955504734,0.3767584142,0.3833278899,0.3833278899,0.6228274267,1.7578468241,0.5953529122,1.6803036941,0.5569277392,1.5718538002,0.5493644313,1.5505073786,0.6026283705,1.7008376988,1.7689636052,1.5441368487,1.5656055214,1.7038764746,1.8293949113,52,15,0.9574914834,52,27,0.8546340786,45,18,0.916515139,47,17,0.9322937149,7.25135787213381E-05,9.69881262841672E-05,0.0001285357,0.0001558985,0.0001440654,0.000075728,-4.47236646733465E-06,-6.14300925546728E-05,-9.81146966164906E-05,9.56982837061906E-05,0.0002213981,0.0002314985,0.0001588913,9.30863824390816E-05,0.000049915,2.74392204802829E-05,0.000013728,-2.52404681728549E-05,-2.30336673225627E-05,-2.01323009037067E-05,-1.77837847450694E-05,-1.54971495170749E-05,-1.21437094162133E-05,-9.11633617053973E-06,-0.000011975,-1.51651319702418E-05,-1.77837847450694E-05,-2.01323009037067E-05,-2.30336673225627E-05,-2.42344618430903E-05,-2.01323009037067E-05,-1.77837847450694E-05,-1.54971495170749E-05,-1.06260705217507E-05,-1.53312752509944E-05,-1.77837847450694E-05,-2.01323009037067E-05,3
546,1.740989257,1.3978658956,1.0979144394,0.8678158556,0.7278204374,0.6908536255,0.7470770873,0.865605827,1.0393194603,0.9663424349,0.8173320648,0.7610046895,0.7816420747,0.8484970005,0.9709791596,1.1798058636,1.4813682133,1.7982818749,0.4482462524,0.354998279,0.2838683528,0.1838958984,0.2646000946,0.3928018112,0.5518074061,0.4654510178,0.380675892,0.3335094207,0.34442148,0.3794593944,0.36850944,0.1724024048,0.0919479492,0.1853270165,0.4712332397,0.2137913401,0.1264284302,0.181728091,0.517334904,0.3692164063,0.3474977942,0.3332610189,0.3339112849,0.5967007959,1.5550159665,0.6390262495,1.6653170698,0.6119234909,1.594686659,0.5987335241,1.5603133029,0.6621481525,1.7255732796,1.8624392235,1.6021307991,1.5805902885,1.6173412427,1.6233855163,43,16,0.9281954439,43,29,0.7383492031,45,20,0.8958064165,49,20,0.9129089488,9.12638098581225E-05,0.0001154367,0.0001374774,0.0001393521,0.0001010923,3.59140565364834E-05,-3.36974642801158E-05,-8.46591014731675E-05,-0.0001144986,0.0001858848,0.0002395242,0.0001884087,0.0001264756,7.3429401985972E-05,3.7048694604345E-05,1.46877087099771E-05,1.88649860324715E-06,-3.18263645450336E-05,-3.03060894760362E-05,-2.83566584705716E-05,-2.63982832666378E-05,-2.43225137206758E-05,-2.11358375853254E-05,-1.83725796888867E-05,-2.07930640236013E-05,-2.3829713186144E-05,-2.62424375678225E-05,-2.83566584705716E-05,-3.03060894760362E-05,-3.09573277145943E-05,-2.82107684197386E-05,-2.63982832666378E-05,-2.41587598421525E-05,-1.95864197913285E-05,-2.39944885464307E-05,-2.63982832666378E-05,-2.83566584705716E-05,3
547,1.2191779331,0.9425140108,0.703012722,0.5377174805,0.4625673035,0.5362890778,0.6589650686,0.8086133009,0.9695401355,0.9805949271,0.8450860118,0.7049052425,0.6164217527,0.584070607,0.6430900373,0.7936465514,1.0107616334,1.2887513712,0.4865572829,0.3313763032,0.185244985,0.0988427181,0.190615517,0.3354929369,0.5134445961,0.3368140167,0.181946591,0.1171592156,0.1910386375,0.3409834029,0.4227101747,0.135084716,0.0089857016,0.1374548041,0.441763998,0.1440517558,0.0089857016,0.1440517558,0.2158439604,0.386263891,0.3635424857,0.3394809609,0.3641228029,0.6147609572,1.5486282488,0.6579895072,1.6575241585,0.6427908498,1.6192376183,0.6433866335,1.6207384413,0.6612423,1.6657181838,1.6044996723,1.5501159089,1.643175441,1.7470935783,1.7578737127,55,11,0.9797958971,55,13,0.9716646702,39,18,0.8871201996,42,19,0.8918248,7.75100618208528E-05,0.0001094108,0.000149374,0.0001706232,0.0001458795,0.000076575,0.000014641,-3.22535189215425E-05,-6.83877508871407E-05,4.18184491236095E-05,0.0001106435,0.0001601114,0.0001652864,0.000133558,9.22350930279925E-05,5.86642862043483E-05,3.57426894210972E-05,-1.98996661266487E-05,-1.68234362491429E-05,-1.30728735672659E-05,-9.89819004524887E-06,-6.85053052046899E-06,-2.78971770781448E-06,1.51827272138215E-06,-2.3887453034136E-06,-6.44242154485447E-06,-9.69643274977756E-06,-1.30728735672659E-05,-1.68234362491429E-05,-1.87420954744786E-05,-1.28781166353051E-05,-9.89819004524887E-06,-6.85053052046899E-06,-1.8649165046909E-08,-6.64647780692642E-06,-9.89819004524887E-06,-1.30728735672659E-05,3
548,2.0334491674,1.6584776679,1.2935562452,0.976243019,0.7198965201,0.5892541309,0.6298806596,0.7212390273,0.9109732749,0.9017946479,0.7509399072,0.6807595094,0.6707386712,0.7962896027,1.0312416332,1.3279967583,1.6993105635,2.0764443908,0.4775361331,0.438240446,0.3708034023,0.2952830078,0.3759848841,0.4599250159,0.5225472145,0.4469828053,0.3591410996,0.3188072703,0.3409003943,0.412934183,0.3861393179,0.2254307827,0.1476415039,0.2330269527,0.4208238804,0.1718631823,0.03591411,0.1718631823,0.61370058,0.3264626346,0.3468665493,0.3268955596,0.3670413256,0.6340504215,1.5492438856,0.680449515,1.6626158028,0.6742529191,1.6474749907,0.6439035272,1.5733190431,0.6580082191,1.6077825603,1.6536394279,1.5678114244,1.6316746993,1.6411902714,1.5419196287,44,26,0.8067381522,44,28,0.7713892158,41,21,0.8588691152,43,21,0.8726354902,7.12285374259511E-05,9.16978846782535E-05,0.0001191099,0.0001430497,0.0001318026,6.38551836240432E-05,-1.29254074734706E-05,-7.21137925542076E-05,-0.0001076962,0.0001650909,0.0002427968,0.000188237,0.000107712,5.65197414951645E-05,2.67255585667738E-05,1.00860679292524E-05,1.0924246933501E-06,-2.72924950112898E-05,-2.62701461240206E-05,-2.40286037681596E-05,-2.19882822990912E-05,-1.99735156189609E-05,-1.69715715354213E-05,-1.51346378827828E-05,-1.68190703391503E-05,-1.93825683070631E-05,-2.17062707280483E-05,-2.40286037681596E-05,-2.60336305670978E-05,-2.6387157737776E-05,-2.40286037681596E-05,-2.19882822990912E-05,-1.98263315096363E-05,-1.6513649479263E-05,-1.98263315096363E-05,-2.18475422453237E-05,-2.40286037681596E-05,3
549,1.5504012976,1.2027904647,0.8987841828,0.6788023598,0.5629893776,0.5702466637,0.6841220222,0.8486862608,1.002647723,1.0378092014,0.8876382947,0.7183045844,0.6287316905,0.6382125239,0.7406306154,0.9350744603,1.2286043595,1.5697883527,0.4899156194,0.336117221,0.2337686151,0.1667658328,0.2583943998,0.3824977287,0.5101501929,0.3587000541,0.228146102,0.1768436362,0.2211616046,0.3496872008,0.395434392,0.1395650795,0.0530428913,0.17775914,0.4172713212,0.1664410694,0.0104025668,0.1356328775,0.3434422841,0.3876743786,0.3678368027,0.3796963643,0.3802218959,0.5612252655,1.7955405212,0.591028176,1.8908896381,0.591028176,1.8908896381,0.5902731094,1.8884739365,0.616783148,1.973288095,1.8310371639,1.7749408266,1.8139615298,1.8219500747,1.7522954714,48,16,0.9428090416,48,17,0.9351823203,44,24,0.8381404052,44,24,0.8381404052,8.7967571877518E-05,0.000120514,0.0001596698,0.0001782795,0.0001462606,7.2923327540001E-05,-1.85853481872056E-06,-5.04319457590117E-05,-8.81536012690062E-05,7.13332716872961E-05,0.0001716339,0.0002262488,0.0001961117,0.0001362917,8.33193847202226E-05,4.77175373134901E-05,2.66839275570996E-05,-2.75195961579334E-05,-2.46012033879267E-05,-2.11954747343931E-05,-1.85803236677449E-05,-1.54553043547455E-05,-1.16363274071036E-05,-8.46874726330659E-06,-1.1848792884168E-05,-1.54553043547455E-05,-1.87851313977248E-05,-2.15875076964985E-05,-2.47815412197341E-05,-2.60145277016859E-05,-2.11954747343931E-05,-1.85803236677449E-05,-1.54553043547455E-05,-1.03638334807144E-05,-1.54553043547455E-05,-1.87851313977248E-05,-2.13918732270372E-05,3
550,1.581051385,1.2388647929,0.9103128006,0.6327702474,0.4848096241,0.5027300757,0.6574595572,0.8683372111,1.0227475784,1.0443118904,0.8835529727,0.6868332052,0.558194032,0.5672357912,0.7090203645,0.9628079901,1.2846244303,1.6343021384,0.484238924,0.3547830773,0.2020249223,0.084135979,0.2087564372,0.362645834,0.5157619578,0.3758263395,0.2681318741,0.2211072077,0.2629249343,0.3673429258,0.4001990435,0.1581051385,0.0105169974,0.1695814871,0.4313251292,0.1695814871,0.043362691,0.1591510494,0.3051741974,0.3333333333,0.3333333333,0.319033193,0.3604177994,0.6446825697,2.1180707408,0.6207619071,2.0394806597,0.5067709708,1.6649694221,0.4578314205,1.5041810988,0.5192972845,1.7061239683,1.8314076701,1.5811388301,1.7218782956,2.0795009796,2.1642051159,47,8,0.9854073342,47,21,0.8946296188,45,17,0.9258962958,47,19,0.9146461813,7.74863490567293E-05,0.0001064677,0.0001509472,0.0002046941,0.0001976749,0.0001029178,4.88916638803472E-06,-4.66580714351216E-05,-8.53645810319525E-05,5.90604090539183E-05,0.0001714952,0.0002463195,0.0002018958,0.0001271212,7.36548442911644E-05,4.45045539065105E-05,2.65499095084326E-05,-2.22649193279087E-05,-2.01222414296993E-05,-0.000016921,-0.000014095,-1.11793004851103E-05,-7.63868823451328E-06,-4.52467729360129E-06,-7.44240305605267E-06,-1.07866648588178E-05,-1.39028668483823E-05,-0.000016921,-1.99510713623487E-05,-2.09649167767608E-05,-0.000016921,-1.39028668483823E-05,-1.09830528431855E-05,-6.0734722773928E-06,-1.09830528431855E-05,-1.39028668483823E-05,-0.000016921,3
