A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
111,1.1569239753,0.9286844457,0.7646591101,0.6692599263,0.6427918909,0.6542068691,0.6917184753,0.7809039709,0.9180072215,0.9304459605,0.7943307343,0.6785739294,0.6059111606,0.5339021551,0.5127161065,0.6132978643,0.7944166218,1.0240340318,0.5123833252,0.3631561331,0.1989259555,0.1076965812,0.2051729194,0.3426635353,0.4876170102,0.3623097238,0.2464180176,0.1982388172,0.2512165936,0.3761679862,0.454597552,0.1645783521,0.0340566493,0.1622822829,0.4213384587,0.1672512547,0.0660796057,0.1645783521,0.3057297771,0.1666194456,0.1666194456,0.1856953382,0.1899322789,0.5228980467,2.7023928584,0.4512078691,2.3318903769,0.4019779824,2.0774650731,0.4425387606,2.2870874996,0.5490517688,2.8375580831,2.6966997143,2.1899447455,2.2147969306,2.5372957696,2.7745675072,60,13,0.976245643,60,24,0.916515139,48,20,0.9090593429,44,20,0.8907235428,7.08447304425763E-05,9.17200662292197E-05,0.0001060074,0.0001012818,7.69175160847249E-05,4.22837339036441E-05,1.96133621809955E-06,-3.57975180347427E-05,-6.40050967210533E-05,3.59467326297357E-05,0.0001059035,0.0001464827,0.0001516374,0.0001206302,0.00007464,4.12877711855375E-05,2.0951654813913E-05,-2.39490531173678E-05,-2.15560647773466E-05,-1.82003094419586E-05,-1.52556048466659E-05,-1.23199091863223E-05,-8.83172279131566E-06,-5.72366444462132E-06,-8.83172279131566E-06,-1.23199091863223E-05,-1.54153481972568E-05,-1.86447334359915E-05,-2.16850644614672E-05,-2.31574196380886E-05,-1.83491578330175E-05,-1.52556048466659E-05,-1.23199091863223E-05,-7.02035422581739E-06,-1.23199091863223E-05,-1.54153481972568E-05,-1.83491578330175E-05,3
112,1.9282878137,1.5700541848,1.2270278234,0.9395050238,0.7265292102,0.6380544681,0.7190794424,0.8966740617,1.0545554937,1.0650515026,0.8956462641,0.7342894219,0.6380544681,0.7158205337,0.9085271417,1.1768033355,1.5134838663,1.8802539634,0.5239076641,0.4111593427,0.2809425622,0.1904626944,0.2776447023,0.3781251153,0.4761567361,0.4428513637,0.4157859948,0.4047332257,0.4206986908,0.4691110567,0.4404449809,0.1919449168,0.0841734143,0.1716807527,0.3930096283,0.2027164258,0.1547509392,0.2119432416,0.5951959202,0.4078236951,0.3874325104,0.3958333333,0.3958333333,0.6198263826,1.7629067934,0.6032336469,1.7157138256,0.5738651441,1.6321840913,0.5624100892,1.5996036871,0.6025372061,1.7137330124,1.7177950029,1.6090473431,1.6588662382,1.7833473775,1.7868307904,42,16,0.924594659,42,34,0.5870870479,41,18,0.8984751442,41,18,0.8984751442,0.000083005,0.0001054391,0.0001335212,0.0001537399,0.00014009,6.90720920390231E-05,-1.62961355877514E-05,-6.96405213391219E-05,-0.0001070237,0.0001468583,0.000278129,0.00024658,0.0001401033,7.12385175517055E-05,3.31021644890258E-05,1.25424035658558E-05,1.24516087439772E-06,-3.09030714369744E-05,-0.000029378,-2.68358420290635E-05,-2.46785216059525E-05,-0.00002273,-2.00295127244032E-05,-1.79577175945797E-05,-1.96861558306729E-05,-2.23979487795614E-05,-2.46785216059525E-05,-2.69843531490521E-05,-0.000029378,-0.000030031,-2.68358420290635E-05,-2.48371040788202E-05,-0.00002273,-1.91694242100522E-05,-2.256419490535E-05,-2.46785216059525E-05,-2.68358420290635E-05,3
113,1.3055997318,1.007964149,0.7386125993,0.533468901,0.4349662516,0.4639095058,0.531077322,0.6402944068,0.8148221146,0.7943030507,0.6454920887,0.5689753895,0.4860206654,0.4548166038,0.5482524911,0.756860578,1.0316805256,1.3487617456,0.5002187444,0.3700326723,0.2270581734,0.1427149992,0.2284554677,0.3612198109,0.4998209561,0.3949921219,0.2872360958,0.2588246781,0.2921793361,0.3993988641,0.4378830739,0.166633513,0.0445984373,0.1639864586,0.4282379011,0.1795052473,0.0985211681,0.183667606,0.4014850308,0.3264626346,0.3270996355,0.3666936212,0.3463862736,0.5516377241,2.2929135558,0.5237489501,2.1769922813,0.4570936684,1.8999358141,0.4641765905,1.9293763824,0.5580832335,2.3197046817,2.0799070925,1.9386711805,1.9749272994,2.1537208532,2.0928610961,56,16,0.9583148475,56,29,0.8554671119,43,18,0.908168567,44,23,0.8524999697,6.91426116323452E-05,9.56488841675982E-05,0.0001321251,0.000156279,0.0001233402,5.62957402889848E-05,-6.26355654019695E-06,-6.10805595950076E-05,-9.48836422792742E-05,9.08136023458357E-05,0.0001923615,0.0002078562,0.0001514591,8.52275405632183E-05,4.05284915295453E-05,1.88852922295174E-05,7.25026336800066E-06,-2.09627591254621E-05,-1.92366470951594E-05,-1.65882175259358E-05,-0.000014235,-0.000012049,-8.97710197774106E-06,-6.47521819632958E-06,-8.69733456233782E-06,-1.16327361862091E-05,-1.41005459356265E-05,-1.64613285661148E-05,-1.91227873848848E-05,-2.02303194175232E-05,-1.65882175259358E-05,-0.000014235,-1.19104017508624E-05,-7.58169726217753E-06,-1.17716480357271E-05,-1.41005459356265E-05,-1.65882175259358E-05,3
114,1.3314662517,1.0731660604,0.8174909626,0.5980387642,0.4748290819,0.4763057331,0.5894114151,0.7159891406,0.8722516085,0.8781044447,0.7113586044,0.6018944536,0.5143351512,0.5158588729,0.6084473647,0.7841161075,1.0224269689,1.2808003116,0.4817385622,0.327723224,0.1966339344,0.1366437468,0.2250431405,0.3747658445,0.518415018,0.368092922,0.2317353141,0.18201523,0.2257761819,0.351091208,0.3908444939,0.1181622888,0.0090894068,0.163609323,0.4275887295,0.1545199162,0.0128543624,0.1275759043,0.3186482106,0.3812439184,0.363131544,0.3812514521,0.3812514521,0.5646786342,1.389854259,0.6159112604,1.5159540959,0.6362760467,1.5660783316,0.659932621,1.6243047077,0.7150349826,1.759929198,1.8476826418,1.6827671747,1.5784781515,1.4584723903,1.2462915365,55,16,0.9567506994,55,19,0.9384354837,46,21,0.8897122578,44,21,0.8787552241,7.5642691432108E-05,9.95156436641442E-05,0.0001308891,0.0001604085,0.0001495175,9.04531783850586E-05,2.00240683382982E-05,-3.68721081314286E-05,-8.58563998495739E-05,8.23127885966673E-05,0.0001682594,0.0002000706,0.0001675344,0.0001157972,0.00007065,4.2236723791489E-05,2.476471887808E-05,-2.43212895609297E-05,-2.17641514746824E-05,-1.8428828247325E-05,-0.000016312,-1.34362718407771E-05,-0.000009637,-6.7268066786569E-06,-9.98259432317399E-06,-1.36077439096152E-05,-1.66432302184968E-05,-1.9060757727614E-05,-2.20486702201502E-05,-2.30168634488612E-05,-1.85877539827944E-05,-0.000016312,-1.34362718407771E-05,-8.43151412951344E-06,-1.36077439096152E-05,-0.000016312,-1.87460588319945E-05,3
115,1.1720942938,0.9021157561,0.679936648,0.507791923,0.422508419,0.4582455068,0.5725620268,0.7345114403,0.8983593321,0.8455169277,0.6982451829,0.5585332756,0.4564681147,0.4088187015,0.4890024193,0.6564322487,0.8954590522,1.1663097092,0.4919194878,0.3672557202,0.2292291654,0.1532208241,0.2242094637,0.3672557202,0.5081119936,0.4500113805,0.3897630024,0.3710433239,0.3833702538,0.432247018,0.4355443731,0.1701156223,0.080642539,0.1701156223,0.4436072697,0.2596890102,0.2178841421,0.2484261444,0.5242385324,0.3454192183,0.34494179,0.3272908713,0.3287979746,0.6100732326,1.6813584663,0.616153366,1.6981152804,0.5963399213,1.6435095362,0.5936548117,1.6361093889,0.6253992807,1.7235969705,1.7632527904,1.6512147247,1.665127925,1.7059410597,1.6734203209,62,19,0.9518862374,62,46,0.6704712803,44,20,0.8907235428,47,22,0.8836833897,6.52348638320509E-05,8.58382588857894E-05,0.0001053338,0.0001062233,0.000071842,1.3375796178344E-05,-3.2795947328471E-05,-5.67984164170512E-05,-7.0057911327286E-05,8.18775370297764E-05,0.0001989422,0.0001940685,0.0001154223,5.65093641261534E-05,2.52764425922857E-05,8.90342096546792E-06,7.50540631364464E-07,-2.37010660176117E-05,-2.219655125447E-05,-1.9687240552607E-05,-1.762756481068E-05,-1.55391378942449E-05,-1.21927696981438E-05,-9.59610379672469E-06,-1.19322305012372E-05,-0.00001516,-1.75080747457546E-05,-1.9687240552607E-05,-2.219655125447E-05,-2.31480535323137E-05,-1.9687240552607E-05,-1.762756481068E-05,-0.000015413,-1.06308436320976E-05,-1.5286641464673E-05,-1.75080747457546E-05,-1.9687240552607E-05,3
116,1.5944397104,1.257559365,0.946654611,0.6946227171,0.5234916737,0.4920501375,0.5844207454,0.7438178099,0.9087212352,0.8951665953,0.7340858014,0.5891595904,0.5058863405,0.5407899174,0.6982712239,0.936829154,1.2418687492,1.570444493,0.5002636183,0.3564401399,0.2147589166,0.1272981284,0.2232956888,0.3473113586,0.4997842089,0.3728744857,0.2859915371,0.2455862168,0.2805758226,0.3862633143,0.4220865575,0.1370902922,0.0097921637,0.148182326,0.4117369059,0.1497913017,0.0499304339,0.1455709791,0.3726172422,0.4036326022,0.3844565722,0.3899573599,0.4107948029,0.6398436049,1.7360241775,0.6073314703,1.647812228,0.5602712987,1.520128533,0.5389986321,1.4624115171,0.6019015293,1.6330797079,1.7751113791,1.5495032701,1.571046554,1.6886031364,1.8070158058,51,13,0.9669669024,51,25,0.8716121871,45,17,0.9258962958,47,17,0.9322937149,7.17292696882334E-05,9.62594870873559E-05,0.0001294413,0.000159254,0.0001518524,0.000081448,-1.55788840689553E-06,-6.09740854039625E-05,-9.82061826467208E-05,9.45167795001143E-05,0.0002184659,0.0002362996,0.0001630181,9.69767903608414E-05,0.000053234,2.93690770938274E-05,1.52124236951301E-05,-2.39448822805019E-05,-2.17671008439018E-05,-1.87571655018212E-05,-1.63353316889099E-05,-1.39878855969777E-05,-1.07339448154291E-05,-7.65460505489127E-06,-1.03901628028225E-05,-1.33069363492121E-05,-1.60042523900087E-05,-1.85995350116247E-05,-2.16237131145612E-05,-2.28841411749964E-05,-1.85995350116247E-05,-0.00001617,-0.000013818,-9.188933641545E-06,-0.000013818,-0.00001617,-1.85995350116247E-05,3
117,1.7599495276,1.3987531035,1.0991795294,0.8799747638,0.7466160717,0.7110681947,0.753664763,0.8744746322,1.0296336273,0.9797014531,0.8094778943,0.7417312415,0.7757903247,0.8568375121,1.001387009,1.2323573185,1.5370721776,1.8856959739,0.4406628427,0.3541837567,0.2626822849,0.1853882512,0.2768914405,0.4015831196,0.5594823403,0.4598916508,0.3496764627,0.3106397041,0.3157048158,0.3599221477,0.3610222689,0.1625962524,0.0837015439,0.1903140341,0.4748812771,0.207270366,0.1041124005,0.154252349,0.4955852689,0.3520392364,0.3314046768,0.3265562802,0.3265562802,0.5900266073,1.5233212842,0.6455125895,1.6665741082,0.6233762531,1.6094228678,0.6059492407,1.5644300852,0.6722471349,1.7355969312,2.0109489869,1.6461994267,1.5962559121,1.6732106965,1.6851973803,43,17,0.9185310539,43,26,0.7964904088,45,21,0.8844332774,50,19,0.9249864864,9.018425124842E-05,0.0001160111,0.000139653,0.0001416275,0.0001036812,4.01446511443787E-05,-2.91134941045174E-05,-7.87877960389883E-05,-0.0001106815,0.000165939,0.00023504,0.0001866993,0.000126684,7.48447874140922E-05,3.79020532846267E-05,1.55532259190811E-05,2.75368248237316E-06,-0.000035469,-3.39356054521607E-05,-3.18067565208323E-05,-3.02061955035945E-05,-2.80340733600237E-05,-2.50716802591654E-05,-2.2682621153617E-05,-2.54080953232913E-05,-2.83525065493154E-05,-3.06527784913334E-05,-3.26344303638257E-05,-3.43058085981266E-05,-3.46663441890463E-05,-0.000031947,-3.02061955035945E-05,-2.81936007390579E-05,-2.38835928458052E-05,-2.81936007390579E-05,-3.03558573795089E-05,-3.22248146044334E-05,3
118,1.4376086175,1.135191523,0.8640860036,0.6612631956,0.538175034,0.5520029487,0.6440516808,0.7969256235,0.9682772257,1.0100641204,0.8636356656,0.7330394394,0.683395757,0.6937069502,0.7969256235,0.9628884931,1.2146579322,1.5157860896,0.4955550332,0.3063549182,0.1466078879,0.0295857413,0.1285836238,0.2966781006,0.5045021967,0.3071475584,0.1502121951,0.0795092906,0.1479287063,0.3088842071,0.4250930994,0.1315743404,0.0295857413,0.1187531672,0.4269195014,0.1341365291,0.0220519095,0.1297132234,0.1089283978,0.4186046512,0.3953488372,0.3603018793,0.361004908,0.5934165202,1.6408576395,0.6201736729,1.7148439157,0.5891450861,1.6290466855,0.6007884366,1.6612417458,0.6398738871,1.7693170317,1.8004025587,1.710904055,1.7765450819,1.9286283154,1.9620510772,50,3,0.9981983771,50,8,0.9871170143,40,17,0.9051933495,43,20,0.8852495958,7.28834169671868E-05,0.0001040462,0.0001477869,0.0001908274,0.000201995,0.0001506349,6.94211093442134E-05,-1.0687865430693E-05,-7.3899545338346E-05,4.05590790703223E-05,0.0001289677,0.0001777762,0.000181106,0.0001498931,0.0001111819,7.53924695275236E-05,0.00004996,-1.60214412077629E-05,-1.20014075660743E-05,-8.17745728085804E-06,-4.93253281614083E-06,-2.36044272358481E-06,1.81522318699144E-06,6.71874041175975E-06,2.27254375941753E-06,-1.65952071539911E-06,-0.000004699,-7.7177201545053E-06,-1.17815075495157E-05,-1.457812442361E-05,-7.94779106565894E-06,-4.93253281614083E-06,-2.12669406399708E-06,4.97181507002393E-06,-0.000001893,-0.000004699,-7.94779106565894E-06,3
119,1.9579652376,1.5954444741,1.2397522372,0.9352287771,0.6998394882,0.6034697285,0.6431626288,0.7418666114,0.8960768938,0.9416852008,0.7722137412,0.6864542148,0.6637358788,0.7643270963,0.9784989715,1.2721652579,1.6256589366,2.0103556692,0.4831155725,0.4335407553,0.3668269065,0.2921163927,0.3668269065,0.443187372,0.5169434179,0.4375980433,0.3526149296,0.3145868844,0.3429971703,0.4223316818,0.3933940763,0.2305279716,0.1572934422,0.2305279716,0.4158558972,0.1718662138,0.0449409835,0.1700201215,0.6067032771,0.3339112849,0.3339112849,0.3264626346,0.3474661462,0.6191058577,1.5056903693,0.6704462996,1.6305523906,0.6681095641,1.624869356,0.6475047092,1.5747575194,0.674419493,1.640215357,1.6829026074,1.5911750544,1.6482092717,1.6772457759,1.587826719,44,26,0.8067381522,44,28,0.7713892158,41,21,0.8588691152,44,22,0.8660254038,7.26927959109676E-05,9.36865649330601E-05,0.0001216378,0.0001447489,0.0001323074,6.28030635489468E-05,-9.37367813414967E-06,-6.28532428080099E-05,-0.0001033874,0.0001384806,0.0002361274,0.0001970023,0.0001183924,6.38902871988549E-05,3.09227353500644E-05,1.27111343512683E-05,0.000002668,-2.81560712720399E-05,-2.703855160832E-05,-0.000024818,-2.27905004540441E-05,-2.0636877011979E-05,-1.77860668470456E-05,-1.59478869636093E-05,-1.77860668470456E-05,-2.04897085894771E-05,-2.27905004540441E-05,-2.49478368120601E-05,-2.703855160832E-05,-2.72690529835754E-05,-0.000024818,-2.27905004540441E-05,-2.0636877011979E-05,-1.73281000335236E-05,-2.0636877011979E-05,-2.27905004540441E-05,-0.000024818,3
120,1.474584964,1.1499063217,0.8818528545,0.6903575702,0.6193382002,0.6586032847,0.7587665452,0.8617309999,1.0075189029,1.0149318649,0.8744197464,0.7288755459,0.5917157138,0.5023148861,0.5398925233,0.7451355078,1.0356717686,1.3528823556,0.5454367744,0.3713338555,0.2324952775,0.1719789131,0.2269456643,0.3301908647,0.4545649247,0.3394809609,0.2530789494,0.2324952775,0.2747211279,0.3978524707,0.4750801752,0.1680800179,0.0807915961,0.1514842427,0.3736611319,0.1373605639,0.0914498773,0.1716821417,0.4044626127,0.411914681,0.391855667,0.3923451808,0.4114484503,0.654616912,1.4963649662,0.6888051646,1.574514648,0.6942452144,1.5869498599,0.6713015006,1.5345036597,0.6739726934,1.5406096422,1.4917965001,1.5750060833,1.6213197122,1.6061587877,1.4027800562,49,17,0.937887779,49,23,0.8829921491,46,23,0.8660254038,39,23,0.8075905512,9.05083914573127E-05,0.0001164267,0.0001399185,0.0001396935,0.0001014199,4.22495244301044E-05,-1.44785134643147E-05,-5.78804987011289E-05,-8.96726170040215E-05,7.82300889589115E-05,0.0001734657,0.000246697,0.0002275541,0.0001393421,6.99159161009007E-05,3.48357766921857E-05,1.49242196984743E-05,-3.15418703917369E-05,-2.87204250510609E-05,-2.53077324513237E-05,-2.28285400273914E-05,-2.07962230519155E-05,-1.7369930246194E-05,-1.44785134643147E-05,-1.75622601195406E-05,-2.07962230519155E-05,-2.3190872259321E-05,-2.5819788210746E-05,-2.90227488915109E-05,-3.06067117867973E-05,-2.54792412355813E-05,-0.00002301,-2.07962230519155E-05,-1.60209150722582E-05,-2.09834230957544E-05,-2.3190872259321E-05,-2.56499310024523E-05,3
121,1.5365466507,1.1958374054,0.8923037387,0.6618525368,0.5580647941,0.5827697626,0.7024540799,0.8704109237,1.0246289566,1.0572757343,0.9040708896,0.7220867082,0.6185041839,0.6361298976,0.7554678731,0.9456217753,1.2312551157,1.5545021598,0.5102738518,0.3585577856,0.246822627,0.1885618083,0.2602896031,0.3596143674,0.4897872997,0.3308853198,0.2146403054,0.1876975021,0.2355872556,0.3621675188,0.4072513457,0.1537251974,0.0633311938,0.1585845248,0.3957771676,0.1472420348,0.0312347524,0.1472420348,0.3761162249,0.3907732487,0.3922322703,0.3925712946,0.412152073,0.5787790026,1.5579759461,0.6327688615,1.703307586,0.6507219441,1.7516342715,0.6532870307,1.7585390542,0.6641014407,1.7876496309,1.8146212131,1.7937206829,1.8248475444,1.8432713754,1.6940293839,48,18,0.9270248109,48,18,0.9270248109,43,24,0.8297471058,42,24,0.8206518066,0.000090719,0.0001234084,0.0001629415,0.0001813511,0.0001395601,6.41248162150187E-05,-0.000009832,-5.38410742479009E-05,-8.81818389461903E-05,7.69871562890484E-05,0.0001786391,0.0002301768,0.0001908659,0.0001298841,7.95807000769572E-05,4.52995660301574E-05,2.51705551727114E-05,-3.25449396274752E-05,-2.96620816421429E-05,-2.60349416321906E-05,-2.34877502348775E-05,-2.0833889429163E-05,-1.72686250749259E-05,-1.4099819583502E-05,-1.79021025603129E-05,-2.12475510093744E-05,-2.4086430449047E-05,-2.69783084403302E-05,-3.00016340872686E-05,-3.09922507990206E-05,-0.000026415,-0.000023688,-2.10409279561781E-05,-1.5999933163857E-05,-2.10409279561781E-05,-2.38875321696865E-05,-2.66036400414032E-05,3
122,1.6096571252,1.2625063727,0.9345491451,0.6619321661,0.5076787964,0.5053456502,0.6421685265,0.8572902304,1.0334855056,1.058183534,0.898757975,0.6973702512,0.562673096,0.5776750795,0.7174173652,0.9912390568,1.315677512,1.6777534085,0.4898519984,0.3540901773,0.1912550734,0.0742624587,0.1956188685,0.3556759003,0.5102219054,0.3791113027,0.2704755187,0.2230398265,0.2737842107,0.3749319953,0.4053663662,0.1594870788,0.0212178453,0.1594870788,0.4244894978,0.1700739685,0.0437417088,0.1622853112,0.2972392195,0.3205602852,0.3399320204,0.3057276366,0.3257644072,0.6412595061,2.1238897833,0.6095636741,2.0189112945,0.4985223225,1.6511357062,0.4533682004,1.5015825571,0.5206783834,1.7245179032,1.8043610158,1.5441604666,1.6402249844,2.0408929689,2.2175931453,47,7,0.9888468118,47,21,0.8946296188,43,16,0.9281954439,47,17,0.9322937149,7.69248439562459E-05,0.0001055442,0.0001484849,0.0002004462,0.0002004363,0.0001140113,1.22754116212902E-05,-4.55172563631821E-05,-8.54648860134949E-05,5.67118178885216E-05,0.0001730267,0.0002521416,0.0002004205,0.0001253693,7.11755942520899E-05,4.32644199249906E-05,2.5564521938414E-05,-2.09002226173658E-05,-1.86933183939814E-05,-1.54142942159349E-05,-1.2535206302075E-05,-9.77684155822232E-06,-6.20312075846362E-06,-0.000003071,-5.80785075509155E-06,-9.18125139151075E-06,-1.23399012848671E-05,-1.54142942159349E-05,-1.85174641900803E-05,-0.00001956,-1.54142942159349E-05,-1.2535206302075E-05,-9.5784058426011E-06,-4.62750645973829E-06,-9.37987027888993E-06,-1.23399012848671E-05,-1.54142942159349E-05,3
123,1.2542736552,0.987546214,0.7554917157,0.5889476005,0.5399176959,0.5872916995,0.6884395647,0.8305558865,0.9733504685,0.98569545,0.828648303,0.691791086,0.6126539901,0.5938876016,0.6626100678,0.8313372187,1.0702480724,1.3446739486,0.4775430817,0.344808696,0.2398736344,0.1711642253,0.2349166798,0.3479716074,0.5225013193,0.3586526392,0.2598490066,0.2252160859,0.2598490066,0.3545562184,0.4053889546,0.1410075737,0.0547974387,0.1491195825,0.4414235283,0.1455390888,0.063060504,0.1491195825,0.3963803112,0.3927945212,0.3927945212,0.3854314429,0.4033317352,0.6442460864,1.6060862038,0.7010497299,1.7476959864,0.6901967834,1.7206399156,0.6530419651,1.6280140661,0.6377728942,1.5899487296,1.6480059365,1.6404520117,1.7027516135,1.7111474155,1.5801314144,55,19,0.9384354837,55,25,0.8907235428,45,26,0.8161941188,49,27,0.8344917674,8.39596993443147E-05,0.0001103856,0.0001365273,0.0001381806,9.68224706540298E-05,3.68583963823286E-05,-1.69546125023313E-05,-5.06534384665491E-05,-7.58021836842187E-05,7.4084584272785E-05,0.0001491159,0.0001741877,0.0001469432,0.0001026755,6.23703961693461E-05,3.60471603527583E-05,1.91286806398337E-05,-2.69893316988583E-05,-2.4612558868168E-05,-2.12783118130559E-05,-1.86845297239114E-05,-1.61541381878584E-05,-1.20746614165636E-05,-8.02282288004161E-06,-1.20746614165636E-05,-1.57867007507242E-05,-1.86845297239114E-05,-2.14456766644564E-05,-2.4463148891896E-05,-2.59102865983871E-05,-2.11101844537208E-05,-1.85067425399012E-05,-1.59705638062816E-05,-9.66634166246471E-06,-1.59705638062816E-05,-1.86845297239114E-05,-2.12783118130559E-05,3
124,1.2550684517,0.9967075089,0.7940714504,0.6762160002,0.6340960128,0.6322373355,0.6402103785,0.7280037424,0.8923012983,0.8770259859,0.7244274052,0.6342879789,0.5586312071,0.5052279241,0.5335889332,0.6811192134,0.9315942614,1.2050875569,0.5405405405,0.3848650336,0.2524130761,0.1804052648,0.2598595514,0.3505419182,0.4594594595,0.3467005659,0.2307432158,0.1891891892,0.2364757612,0.3881199861,0.4685550855,0.1611580524,0.0637033136,0.1611580524,0.3874921291,0.1378113382,0.036036036,0.1555196081,0.369479219,0.3062285643,0.3265562802,0.3271677458,0.3265306122,0.5486929303,1.7800916706,0.5399766761,1.7518140481,0.5366827475,1.7411277527,0.5581321975,1.8107149209,0.6236650653,2.023319286,1.9685416061,1.8495199634,1.7725891824,1.7277929316,1.6092739967,55,20,0.9315409787,55,21,0.9242374565,48,22,0.8887803753,45,23,0.8595146491,8.20966032816306E-05,0.0001032795,0.0001184979,0.0001118286,8.56903181967149E-05,4.80536090255567E-05,3.0818001677869E-06,-4.61605780423623E-05,-8.24955987285551E-05,7.75631998568064E-05,0.0001593697,0.0001923272,0.0001716293,0.0001135626,0.00005963,2.76651362840959E-05,1.11131022521747E-05,-0.000025097,-2.26832360372159E-05,-1.93401151075136E-05,-1.67449447185525E-05,-1.43521384229516E-05,-1.12552375835477E-05,-0.000008652,-1.12552375835477E-05,-1.43521384229516E-05,-1.69015819806314E-05,-1.94876714878491E-05,-2.26832360372159E-05,-2.41763982408711E-05,-1.93401151075136E-05,-1.67449447185525E-05,-1.43521384229516E-05,-9.94939089893223E-06,-1.45137166973137E-05,-1.69015819806314E-05,-1.94876714878491E-05,3
